"","id","text","rating","afinn","lsd","vader","sums"
"763",763,"  Not as strong as I would like but they work good on light item. It does say light duty and they are right.",4,0.467,1,0.579,1.066
"766",766,"  Good set, slides nice and easy. Can't beat it for the price.",4,0.467,1,0.822,1.066
"853",853,"  Product as described, super fast international delivery! I am very satisfied. Thanks!",5,0.467,1,0.895,1.066
"901",901,"  Like all my Arrow staplers, this one works great. Especially handy for working w/ telephone wire, bell wire, Ethernet cable, etc. Saves time and effort. To me, looks better than the nail on cable fasteners.",5,0.467,1,0.859,1.066
"355",355,"  Cups are as advertised. But it comes with a few missing lids. So 2 - 3 cups cannot be used in each set because of missing lids. Otherwise everything is fine. This has happened multiple times for me.",2,-0.133,0,-0.527,1.054
"315",315,"  I would not buy this product again. The \on\ button has to be pressed hard by a hard object to start. The \off\ button works. The brush has stopped mid-brushing, but restarted again. One can brush and brush, but the teeth don't get clean.",2,-0.05,-0.333,-0.577,1.054
"812",812,"  Good value for the price, and have many uses other than specimen collecting. (having to write a minimum number of words it ridiculous!)",5,0,0,0.525,1.05
"745",745,"  Installed on my '69 Triumph GT6... Have only had a it running for a short period of time, so don't know about longevity.",4,0.8,1,0.477,1.046
"749",749,"  I've used this product for a long time and I really feel good whit this tooth brush. It greatly remove all dirty things in my mouth and easy to unse and brush.\nWhat a Good Product !!!",4,0.25,0.5,0.771,1.042
"5",5,"  I had high hopes for this product, however, it simply does NOT get my teeth clean. It's lacking power no matter how long the brush charges. The first brush is already a goner even though I've used it for less than a month. Considering throwing it away...",1,0.08,0,0.515,1.03
"792",792,"  I transport a lot of video equipment around sets, and after using Magliners for years (which take up an exorbitant amount of space in my car) I decided to give this number a try.  I have not been disappointed.  Perfect size in compressed mode for a small load, and great at double size for a large load.  It's a little more difficult to open than a Magliner, but its compressed size and weight made it far less cumbersome to pull in and out of an SUV.  Depending on the load, I don't even have to put my back seats down anymore!  That alone makes it worth every penny (at a fraction of the cost of other carts).  While this product was developed for instrument transport, I would recommend it to any video professional in need of a light, sturdy, and user-friendly cart.",4,0.143,0.111,0.626,1.03
"44",44,"  I was sent this product without a handle. Someone failed in the quality department.",1,-0.4,0,-0.511,1.022
"153",153,"  The \Hard Start\ capacitor lives down to its name. I purchased it based on some reviews that indicated that it would make my Dometic RV AC easier to run on my generator. My generator would start and run the AC, but it would surge, then settle down and run the AC. As soon as I added this (wired properly), the AC would not start. The fan would start, but as soon as the compressor tried to kick in, the generator would show an overload condition, something that never happened without this capacitor. After removing it, the situation reverted to the generator being able to start and run the AC. This capacitor is headed back as it does not work.",1,-0.1,-0.2,-0.611,1.022
"114",114,"  Duct fan cannot be used!  After two days fan started making a terrible racket, has to be replaced.  Was advertised as like new.",1,0.25,0,0.509,1.018
"668",668,"  Very pleased, exactly what I needed to mix two part epoxy. shipping was very fast.",4,0.6,1,0.493,1.014
"738",738,"  Sometimes with a little breeze, it starts to slide and not hold the door open.  Other than that, good designed tool!",4,0.6,1,0.493,1.014
"773",773,"  Good product!",4,0.6,1,0.493,1.014
"810",810,"  Everything works as it should. However there was not a battery The package was wraped very good. This is my second meter.",5,0.6,1,0.493,1.014
"935",935,"  Good!",5,0.6,1,0.493,1.014
"298",298,"  I had this toothbrush for probably about a year. I am not sure how long they are supposeed to last but I would think more than a year. I used it everyday, really liked it, and took good care of it cleaning and drying it after each use. One day the toothbrush fell off the base/handle while I was brushing my teeth. The metal \rod\ that holds the toothbrush on had broken off about half way up where it is kind of thinner than the rest of the metal. It will not hold the toothbrush on anymore. I will be replacing it with something different, otherwise I will be nervous the same thing will happen again. Not worth the money if it's only going to last a year!",2,0.229,0.143,0.649,1.012
"543",543,"  After seeing delivery guys use similar straps to deliver refrigerators and other heavy items I decided to find these to help with a move I was doing.  In the end I only used them a couple times as I found it easier and quicker to just use brute strength than to climb in this and then strap up to the item.  The straps did help some when I used them, for example I used it to move an antique Philco fridge that is solid metal throughout.  While it allowed us to lift the fridge and it held the weight, the straps dug into our shoulders really bad and made it extremely uncomfortable to carry any distance.  The other drawback as stated by others, is climbing stairs.  Unless you go side by side, the weight will fall toward the lower person, and the difference in height causes the item to hit the stairs.  This was the main reason I ended up using two hands to move items instead of these.  If I had to run a race on flat ground while carrying a fridge with someone else, then these would be what I would use.  Seriously though, these really are limited to lifting heavy items without a place to grab onto and where using a dolly would potentially cause damage.  Other furniture such as dressers or tables are best moved the old fashioned way.",3,0.044,-0.2,0.304,1.008
"347",347,"  Very poor quality control, not what I have experienced from Pomona over the years.  The rear, upper edge had a badly rolled over shear cut leaving a sharp edge.  The holder is not even bent at 90 degrees!  Off by 5 degrees.",2,-0.4,-0.333,-0.835,1.004
"135",135,"  They work great thank you",1,0.5,1,0.765,1
"234",234,"  Cheap quality, good fishing tool if you buy better quality.",2,0.5,1,0.7,1
"375",375,"  Glue that comes with it is extremely weak. does not work as described. wheel falls right off.",2,-0.5,0,-0.493,1
"382",382,"  This bulb was about a millimeter longer than the one it replaced. Sound like it should not make that big a difference, but it made it impossible to focus the beam and eliminate the dark spot in the middle.",2,0.3,-0.2,0.19,1
"456",456,"  great but there are better for this day and age",3,0.5,1,0.751,1
"510",510,"  The bottles are well-made and get the job done. The variable spray turns out to be either a stream or a very fine mist--nothing in between, which is not what I wanted, but they're useable. They're not terrifically ergonomic; if I were using them for long periods of time (which I'm not) I think they would get uncomfortable. I will probably shop around again when they need to be replaced but I'm ok with them.",3,0,-0.5,-0.39,1
"522",522,"  The forceps look as if they might of been recycled, there was some pitting on one the the sides. Other than that work great, they are very strong, and lock well.",3,0.5,1,0.869,1
"580",580,"  tried it on counter top and it sort of worked but the gap was very small and this stuff just didn't do it perfectly, so I bought some regular super glue which worked better.",3,0.5,1,0.723,1
"650",650,"  Product is good but not quite what users have claimed in other reviews.  I'll use the stuff but unless I find a better use for it than I have so far would not purchase again.",4,0.5,1,0.7,1
"655",655,"  Good. Does not go down, even in soft surfaces. Stronger than I taught, a little bit heavy but very tough",4,0.5,0,0.143,1
"656",656,"  I am a newcomer to this service and I waited many days past the est day of arrival before I contacted someone about not receiving my toothbrushes.  I got an immediate and very courteous response.  In 2 days I had my toothbrushes!!  I am as pleased with the service as I am with the merchandise!",4,0.5,1,0.811,1
"671",671,"  This toothbrush really keeps my teeth clean. I love it.",4,0.5,1,0.785,1
"787",787,"  Worked great! Thank you.",4,0.5,1,0.784,1
"803",803,"  great product, recommended !!!",5,0.5,1,0.777,1
"817",817,"  Works like a charm. Moved all our large furniture and farm equipment.",5,0.5,1,0.637,1
"868",868,"  good deal and fast shipment - thanks!",5,0.5,1,0.726,1
"887",887,"  I purchased this product October 13, 2009 and took delivery (Free Shipping) on October 15, 2009. You can't ask for \faster\ delivery/shipping then that! The price of the product was for 4-Braun replacement brush heads. Walmart's price was close to that price but was for a quantity of 2. These were shipped sealed in Oral-B boxes with foreign writing (instructions). My electric Braun toothbrush won't know the difference. Remove the old and replace w/new. Don't need English written instructions for that. Great seller..great shipper...great price!!!",5,0.5,1,0.874,1
"913",913,"  great deal, worth the price!",5,0.5,1,0.742,1
"953",953,"  Very strong, looks and works great.",5,0.5,1,0.827,1
"977",977,"  Gave new life to my 4-D Cell Mag-Lite!  excellent upgrade!  Definitely purchase this light bulb upgrade the purchase is worth it.",5,0.5,1,0.835,1
